Date,Ticker,Company,Sector,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_Pct,Market_Cap_BUSD,PE_Ratio,Dividend_Yield_Pct,Beta_5Y,RSI_14D,Sentiment_Score,ESG_Score,Analyst_Signal
2023-06-09,NVDA,NVIDIA Corp.,Technology,474.45,499.2,466.44,493.2,485.8,9666415,3.254,2100,65.4,0.08,0.98,57.35,0.625,74,HOLD
2023-06-09,PFE,Pfizer Inc.,Healthcare,34.71,34.76,33.97,34.27,33.75,4772230,-1.9,170,14.1,5.4,0.95,47.96,0.604,80,HOLD
2023-06-09,TSLA,Tesla Inc.,Consumer Discretionary,231.58,240.73,227.43,228.3,224.87,13123319,-0.305,780,72.3,0.0,0.94,43.12,0.32,62,BUY
2023-06-09,XOM,Exxon Mobil Corp.,Energy,99.93,100.43,98.69,99.17,97.68,3333623,-0.7,440,12.2,3.65,0.74,36.19,0.672,58,BUY
2023-06-12,AAPL,Apple Inc.,Technology,178.56,184.71,177.64,183.77,181.01,14897744,3.276,2800,29.5,0.55,1.0,52.83,0.716,78,HOLD
2023-06-12,AMZN,Amazon.com Inc.,Consumer Discretionary,168.51,177.62,167.71,173.68,171.08,14461285,2.936,1850,42.0,0.0,0.86,42.72,0.716,65,BUY
2023-06-12,BAC,Bank of America Corp.,Financials,35.45,36.87,35.35,36.55,36.01,5982976,2.403,270,10.4,2.9,0.9,49.79,0.689,69,HOLD
2023-06-12,JNJ,Johnson & Johnson,Healthcare,206.64,209.99,206.62,208.48,205.36,2784834,0.981,410,15.6,3.1,0.68,30.54,0.512,82,BUY
2023-06-12,JPM,JPMorgan Chase & Co.,Financials,176.09,179.68,175.42,179.1,176.41,4004406,2.188,540,11.8,2.45,0.64,65.76,0.771,71,HOLD
2023-06-12,MSFT,Microsoft Corp.,Technology,325.24,326.39,322.16,324.18,319.32,4640882,-0.853,2600,33.2,0.72,1.2,51.92,0.851,85,HOLD
2023-06-12,NVDA,NVIDIA Corp.,Technology,494.87,510.53,471.38,471.73,464.66,16642184,-4.353,2100,65.4,0.08,1.21,40.32,0.379,74,BUY
2023-06-12,PFE,Pfizer Inc.,Healthcare,34.22,34.32,34.09,34.24,33.73,2689836,-0.062,170,14.1,5.4,1.16,36.28,0.356,80,BUY
2023-06-12,TSLA,Tesla Inc.,Consumer Discretionary,229.33,232.07,211.32,217.82,214.55,13399704,-4.589,780,72.3,0.0,0.88,73.8,0.801,62,SELL
2023-06-12,XOM,Exxon Mobil Corp.,Energy,99.19,105.06,98.09,103.28,101.73,1797501,4.139,440,12.2,3.65,1.11,68.65,0.348,58,HOLD
2023-06-13,AAPL,Apple Inc.,Technology,184.45,186.11,182.64,185.14,182.37,10400866,0.748,2800,29.5,0.55,1.3,49.23,0.721,78,HOLD
2023-06-13,AMZN,Amazon.com Inc.,Consumer Discretionary,172.55,174.1,168.27,169.93,167.39,10995349,-2.157,1850,42.0,0.0,0.81,56.77,0.202,65,HOLD
2023-06-13,BAC,Bank of America Corp.,Financials,36.44,37.3,36.32,36.66,36.11,3609807,0.297,270,10.4,2.9,0.79,41.16,0.598,69,BUY
2023-06-13,JNJ,Johnson & Johnson,Healthcare,207.87,209.17,206.73,206.91,203.8,3281891,-0.757,410,15.6,3.1,0.68,27.72,0.638,82,STRONG_BUY
2023-06-13,JPM,JPMorgan Chase & Co.,Financials,180.0,186.33,179.01,184.7,181.93,5433286,3.128,540,11.8,2.45,0.78,58.84,0.477,71,HOLD
2023-06-13,MSFT,Microsoft Corp.,Technology,323.35,328.53,319.61,326.66,321.76,3915595,0.767,2600,33.2,0.72,0.95,62.84,0.632,85,HOLD
2023-06-13,NVDA,NVIDIA Corp.,Technology,468.84,469.66,458.78,459.34,452.45,14695011,-2.627,2100,65.4,0.08,0.93,30.89,0.425,74,BUY
2023-06-13,PFE,Pfizer Inc.,Healthcare,34.35,34.59,34.23,34.42,33.9,4184758,0.504,170,14.1,5.4,0.7,37.05,0.396,80,BUY
2023-06-13,TSLA,Tesla Inc.,Consumer Discretionary,219.12,231.91,217.7,228.48,225.06,14059868,4.897,780,72.3,0.0,0.89,31.31,0.624,62,BUY
2023-06-13,XOM,Exxon Mobil Corp.,Energy,102.68,104.45,101.41,102.58,101.04,2982285,-0.677,440,12.2,3.65,0.86,12.81,0.44,58,BUY
2023-06-14,AAPL,Apple Inc.,Technology,185.34,192.12,184.54,191.0,188.14,8878784,3.165,2800,29.5,0.55,1.01,59.32,0.626,78,HOLD
2023-06-14,AMZN,Amazon.com Inc.,Consumer Discretionary,169.73,177.23,168.16,174.35,171.73,15899956,2.595,1850,42.0,0.0,0.93,45.3,0.434,65,HOLD
2023-06-14,BAC,Bank of America Corp.,Financials,36.68,36.96,36.37,36.43,35.88,2307121,-0.646,270,10.4,2.9,0.88,53.59,0.56,69,HOLD
2023-06-14,JNJ,Johnson & Johnson,Healthcare,206.93,207.65,202.85,204.52,201.45,2971264,-1.154,410,15.6,3.1,0.85,21.86,0.298,82,BUY
2023-06-14,JPM,JPMorgan Chase & Co.,Financials,185.46,187.25,183.65,186.82,184.02,3726022,1.146,540,11.8,2.45,0.93,51.28,0.741,71,HOLD
2023-06-14,MSFT,Microsoft Corp.,Technology,326.74,329.43,325.02,329.41,324.47,4978359,0.841,2600,33.2,0.72,1.02,58.89,0.626,85,HOLD
2023-06-14,NVDA,NVIDIA Corp.,Technology,459.19,465.15,437.04,444.97,438.3,10905314,-3.128,2100,65.4,0.08,1.04,62.96,0.588,74,HOLD
2023-06-14,PFE,Pfizer Inc.,Healthcare,34.52,34.95,34.31,34.72,34.2,3687764,0.887,170,14.1,5.4,0.92,49.86,0.601,80,HOLD
2023-06-14,TSLA,Tesla Inc.,Consumer Discretionary,226.02,246.92,225.63,241.18,237.56,14116038,5.557,780,72.3,0.0,0.93,58.02,0.754,62,HOLD
2023-06-14,XOM,Exxon Mobil Corp.,Energy,101.73,103.85,101.45,103.66,102.1,4457905,1.054,440,12.2,3.65,0.68,58.92,0.578,58,HOLD
2023-06-15,AAPL,Apple Inc.,Technology,190.9,202.96,189.61,201.27,198.25,6052604,5.377,2800,29.5,0.55,1.13,44.97,0.652,78,BUY
2023-06-15,AMZN,Amazon.com Inc.,Consumer Discretionary,172.62,174.25,169.93,172.8,170.21,10070054,-0.886,1850,42.0,0.0,0.87,47.55,0.261,65,HOLD
2023-06-15,BAC,Bank of America Corp.,Financials,36.55,36.75,35.56,35.87,35.33,3553937,-1.521,270,10.4,2.9,0.95,61.37,0.288,69,HOLD
2023-06-15,JNJ,Johnson & Johnson,Healthcare,204.48,205.17,203.45,204.02,200.96,4174589,-0.243,410,15.6,3.1,0.93,61.01,0.483,82,HOLD
2023-06-15,JPM,JPMorgan Chase & Co.,Financials,186.72,189.32,186.21,188.26,185.44,3542772,0.772,540,11.8,2.45,0.79,55.11,0.7,71,HOLD
2023-06-15,MSFT,Microsoft Corp.,Technology,328.97,331.91,321.67,324.29,319.43,4527203,-1.554,2600,33.2,0.72,1.22,42.91,0.696,85,BUY
2023-06-15,NVDA,NVIDIA Corp.,Technology,446.78,449.15,436.12,437.11,430.55,6029612,-1.768,2100,65.4,0.08,1.1,83.09,0.771,74,SELL
2023-06-15,PFE,Pfizer Inc.,Healthcare,34.98,35.25,34.48,35.1,34.57,3967022,1.085,170,14.1,5.4,0.72,57.29,0.501,80,HOLD
2023-06-15,TSLA,Tesla Inc.,Consumer Discretionary,241.48,246.8,230.48,231.03,227.56,17078704,-4.21,780,72.3,0.0,0.48,51.54,0.68,62,HOLD
2023-06-15,XOM,Exxon Mobil Corp.,Energy,104.01,104.17,103.83,104.11,102.54,4832323,0.432,440,12.2,3.65,0.98,64.69,0.177,58,HOLD
2023-06-16,AAPL,Apple Inc.,Technology,199.46,201.14,198.3,200.42,197.42,8308847,-0.423,2800,29.5,0.55,0.88,34.84,0.833,78,BUY
2023-06-16,AMZN,Amazon.com Inc.,Consumer Discretionary,171.92,174.97,169.37,174.88,172.25,12400616,1.202,1850,42.0,0.0,0.85,45.9,0.503,65,HOLD
2023-06-16,BAC,Bank of America Corp.,Financials,35.95,36.56,35.74,36.19,35.65,2699209,0.899,270,10.4,2.9,0.76,47.15,0.346,69,HOLD
2023-06-16,JNJ,Johnson & Johnson,Healthcare,203.47,206.76,202.55,205.59,202.5,4554913,0.769,410,15.6,3.1,0.94,40.15,0.581,82,BUY
2023-06-16,JPM,JPMorgan Chase & Co.,Financials,189.41,191.44,187.45,187.56,184.75,2588171,-0.372,540,11.8,2.45,0.64,31.39,0.175,71,BUY
2023-06-16,MSFT,Microsoft Corp.,Technology,324.7,331.69,324.33,330.71,325.75,1513270,1.979,2600,33.2,0.72,0.9,37.59,0.624,85,BUY
2023-06-16,NVDA,NVIDIA Corp.,Technology,434.05,436.64,430.09,432.25,425.76,14174573,-1.112,2100,65.4,0.08,1.19,62.24,0.324,74,HOLD
2023-06-16,PFE,Pfizer Inc.,Healthcare,35.05,35.32,34.37,34.4,33.89,3487121,-1.987,170,14.1,5.4,0.7,52.31,0.582,80,HOLD
2023-06-16,TSLA,Tesla Inc.,Consumer Discretionary,230.38,235.26,227.42,232.74,229.25,13478090,0.742,780,72.3,0.0,0.85,46.12,0.504,62,HOLD
2023-06-16,XOM,Exxon Mobil Corp.,Energy,102.84,105.78,102.67,104.75,103.18,4189725,0.623,440,12.2,3.65,0.85,57.16,0.51,58,HOLD
2023-06-19,AAPL,Apple Inc.,Technology,202.59,202.78,191.74,194.87,191.94,4284667,-2.771,2800,29.5,0.55,1.13,63.21,0.447,78,HOLD
2023-06-19,AMZN,Amazon.com Inc.,Consumer Discretionary,174.92,175.42,170.21,171.86,169.28,10558218,-1.726,1850,42.0,0.0,0.99,47.26,0.616,65,HOLD
2023-06-19,BAC,Bank of America Corp.,Financials,36.18,36.85,36.01,36.75,36.2,3137088,1.538,270,10.4,2.9,0.97,53.76,0.601,69,HOLD
2023-06-19,JNJ,Johnson & Johnson,Healthcare,205.13,206.04,203.51,205.28,202.2,5332180,-0.152,410,15.6,3.1,0.8,36.81,0.245,82,BUY
2023-06-19,JPM,JPMorgan Chase & Co.,Financials,188.46,191.16,185.92,186.3,183.5,2702946,-0.675,540,11.8,2.45,0.89,54.03,0.377,71,HOLD
2023-06-19,MSFT,Microsoft Corp.,Technology,329.33,339.14,328.93,337.29,332.23,3014883,1.988,2600,33.2,0.72,1.0,77.39,0.718,85,SELL
2023-06-19,NVDA,NVIDIA Corp.,Technology,430.48,446.57,425.5,443.72,437.06,12959341,2.654,2100,65.4,0.08,1.04,59.75,0.757,74,HOLD
2023-06-19,PFE,Pfizer Inc.,Healthcare,34.61,35.21,34.44,34.67,34.15,4184230,0.781,170,14.1,5.4,0.91,31.52,0.653,80,BUY
2023-06-19,TSLA,Tesla Inc.,Consumer Discretionary,232.01,236.75,227.55,234.65,231.13,13838146,0.819,780,72.3,0.0,0.77,59.31,0.473,62,HOLD
2023-06-19,XOM,Exxon Mobil Corp.,Energy,105.35,105.76,100.23,101.2,99.68,4900924,-3.391,440,12.2,3.65,0.85,50.89,0.472,58,HOLD
2023-06-20,AAPL,Apple Inc.,Technology,196.32,201.25,195.62,200.12,197.12,11729105,2.698,2800,29.5,0.55,1.0,44.3,0.597,78,BUY
2023-06-20,AMZN,Amazon.com Inc.,Consumer Discretionary,172.43,173.13,170.63,171.37,168.8,16890650,-0.286,1850,42.0,0.0,0.94,41.35,0.719,65,BUY
2023-06-20,BAC,Bank of America Corp.,Financials,36.91,36.93,36.25,36.26,35.72,3740863,-1.338,270,10.4,2.9,0.94,34.65,0.768,69,BUY
2023-06-20,JNJ,Johnson & Johnson,Healthcare,204.78,207.07,204.06,206.05,202.96,3474429,0.376,410,15.6,3.1,0.4,55.3,0.541,82,HOLD
2023-06-20,JPM,JPMorgan Chase & Co.,Financials,186.35,186.6,182.68,185.79,183.01,1060901,-0.269,540,11.8,2.45,0.94,50.39,0.673,71,HOLD
2023-06-20,MSFT,Microsoft Corp.,Technology,336.4,337.01,335.05,336.58,331.53,5564358,-0.209,2600,33.2,0.72,0.9,46.96,0.811,85,HOLD
2023-06-20,NVDA,NVIDIA Corp.,Technology,443.08,453.42,442.48,444.93,438.26,6081588,0.274,2100,65.4,0.08,1.28,54.5,0.479,74,HOLD
2023-06-20,PFE,Pfizer Inc.,Healthcare,34.72,34.98,34.57,34.61,34.09,3721312,-0.178,170,14.1,5.4,0.93,56.66,0.583,80,HOLD
2023-06-20,TSLA,Tesla Inc.,Consumer Discretionary,232.13,233.48,225.12,229.34,225.9,11975743,-2.263,780,72.3,0.0,1.04,84.66,0.341,62,SELL
2023-06-20,XOM,Exxon Mobil Corp.,Energy,101.66,102.29,98.75,98.84,97.36,6072256,-2.332,440,12.2,3.65,0.58,29.2,0.642,58,STRONG_BUY
2023-06-21,AAPL,Apple Inc.,Technology,199.81,204.36,199.72,201.37,198.35,9451443,0.623,2800,29.5,0.55,1.14,20.72,0.741,78,STRONG_BUY
2023-06-21,AMZN,Amazon.com Inc.,Consumer Discretionary,171.82,179.72,169.75,175.21,172.58,10212756,2.244,1850,42.0,0.0,1.14,59.57,0.614,65,HOLD
2023-06-21,BAC,Bank of America Corp.,Financials,36.55,36.8,35.5,36.18,35.64,3992614,-0.219,270,10.4,2.9,0.92,57.64,0.726,69,HOLD
2023-06-21,JNJ,Johnson & Johnson,Healthcare,205.4,206.64,204.64,205.4,202.32,7414399,-0.313,410,15.6,3.1,0.71,42.99,0.7,82,BUY
2023-06-21,JPM,JPMorgan Chase & Co.,Financials,187.18,189.32,186.61,186.68,183.88,3010333,0.478,540,11.8,2.45,0.65,49.59,0.644,71,HOLD
2023-06-21,MSFT,Microsoft Corp.,Technology,335.73,337.09,330.66,335.13,330.1,2140359,-0.431,2600,33.2,0.72,1.01,73.19,0.564,85,SELL
2023-06-21,NVDA,NVIDIA Corp.,Technology,452.65,458.88,430.02,446.41,439.71,11325836,0.332,2100,65.4,0.08,1.15,43.7,0.618,74,BUY
2023-06-21,PFE,Pfizer Inc.,Healthcare,34.71,34.78,33.62,33.68,33.18,1710723,-2.68,170,14.1,5.4,0.68,46.42,0.27,80,HOLD
2023-06-21,TSLA,Tesla Inc.,Consumer Discretionary,230.45,264.79,229.52,256.34,252.49,9558131,11.772,780,72.3,0.0,0.75,53.02,0.44,62,HOLD
2023-06-21,XOM,Exxon Mobil Corp.,Energy,98.62,101.22,96.4,98.02,96.55,4901695,-0.831,440,12.2,3.65,0.86,67.11,0.987,58,HOLD
2023-06-22,AAPL,Apple Inc.,Technology,200.15,202.49,198.05,200.14,197.14,8363045,-0.612,2800,29.5,0.55,1.17,51.34,0.612,78,HOLD
2023-06-22,AMZN,Amazon.com Inc.,Consumer Discretionary,174.34,176.26,170.37,173.02,170.42,6920989,-1.251,1850,42.0,0.0,0.81,53.44,0.519,65,HOLD
2023-06-22,BAC,Bank of America Corp.,Financials,35.92,36.08,35.7,35.89,35.35,5948854,-0.796,270,10.4,2.9,0.65,70.45,0.57,69,SELL
2023-06-22,JNJ,Johnson & Johnson,Healthcare,204.91,207.98,202.73,203.67,200.62,5542433,-0.843,410,15.6,3.1,0.91,29.51,0.639,82,STRONG_BUY
2023-06-22,JPM,JPMorgan Chase & Co.,Financials,185.68,190.06,185.05,188.67,185.84,2972073,1.066,540,11.8,2.45,0.96,74.38,0.525,71,SELL
2023-06-22,MSFT,Microsoft Corp.,Technology,333.63,337.63,323.67,325.36,320.48,3883186,-2.914,2600,33.2,0.72,0.95,39.09,0.289,85,BUY
2023-06-22,NVDA,NVIDIA Corp.,Technology,450.94,470.47,448.67,463.99,457.03,7998888,3.938,2100,65.4,0.08,1.07,65.06,0.61,74,HOLD
2023-06-22,PFE,Pfizer Inc.,Healthcare,33.66,33.99,33.6,33.93,33.42,4933891,0.731,170,14.1,5.4,0.89,46.91,0.272,80,HOLD
2023-06-22,TSLA,Tesla Inc.,Consumer Discretionary,256.63,259.29,240.63,245.66,241.98,7184734,-4.164,780,72.3,0.0,0.74,34.06,0.591,62,BUY
2023-06-22,XOM,Exxon Mobil Corp.,Energy,97.88,99.02,96.87,98.24,96.77,2410163,0.225,440,12.2,3.65,0.46,44.72,0.623,58,BUY
2023-06-23,AAPL,Apple Inc.,Technology,200.41,200.88,190.53,192.67,189.78,12271234,-3.731,2800,29.5,0.55,1.18,40.26,0.299,78,BUY
2023-06-23,AMZN,Amazon.com Inc.,Consumer Discretionary,172.05,181.44,169.71,180.9,178.18,11513214,4.553,1850,42.0,0.0,1.03,48.41,0.574,65,HOLD
2023-06-23,BAC,Bank of America Corp.,Financials,35.85,36.1,35.7,36.02,35.48,3437240,0.342,270,10.4,2.9,1.12,45.95,0.717,69,HOLD
2023-06-23,JNJ,Johnson & Johnson,Healthcare,203.02,205.61,201.37,205.35,202.27,2776863,0.823,410,15.6,3.1,0.68,47.3,0.828,82,HOLD
2023-06-23,JPM,JPMorgan Chase & Co.,Financials,188.69,189.73,187.11,187.28,184.47,4059896,-0.738,540,11.8,2.45,0.84,61.33,0.639,71,HOLD
2023-06-23,MSFT,Microsoft Corp.,Technology,325.98,326.2,325.47,325.95,321.06,4276258,0.18,2600,33.2,0.72,1.29,72.98,0.404,85,SELL
2023-06-23,NVDA,NVIDIA Corp.,Technology,464.82,475.57,458.92,465.26,458.28,13487836,0.273,2100,65.4,0.08,1.05,37.68,0.419,74,BUY
2023-06-23,PFE,Pfizer Inc.,Healthcare,33.96,34.37,33.84,34.01,33.5,6131414,0.245,170,14.1,5.4,0.75,33.3,0.475,80,BUY
2023-06-23,TSLA,Tesla Inc.,Consumer Discretionary,248.77,252.41,247.94,248.11,244.39,11608277,0.996,780,72.3,0.0,0.81,63.26,0.903,62,HOLD
2023-06-23,XOM,Exxon Mobil Corp.,Energy,98.57,98.87,97.19,98.48,97.0,5441215,0.24,440,12.2,3.65,0.91,48.46,0.527,58,HOLD
2023-06-26,AAPL,Apple Inc.,Technology,194.83,195.5,190.89,191.63,188.76,13605992,-0.539,2800,29.5,0.55,1.07,48.37,0.593,78,HOLD
2023-06-26,AMZN,Amazon.com Inc.,Consumer Discretionary,179.38,181.95,178.62,181.92,179.19,9458583,0.565,1850,42.0,0.0,0.77,53.39,0.678,65,HOLD
2023-06-26,BAC,Bank of America Corp.,Financials,35.99,35.99,35.92,35.94,35.4,3394786,-0.204,270,10.4,2.9,0.74,35.63,0.779,69,BUY
2023-06-26,JNJ,Johnson & Johnson,Healthcare,205.41,205.91,200.75,200.76,197.75,5323436,-2.235,410,15.6,3.1,1.16,25.78,0.451,82,BUY
2023-06-26,JPM,JPMorgan Chase & Co.,Financials,186.7,187.45,184.61,187.2,184.39,7187921,-0.041,540,11.8,2.45,0.78,37.55,0.328,71,BUY
2023-06-26,MSFT,Microsoft Corp.,Technology,324.15,332.48,320.17,330.31,325.36,2428437,1.338,2600,33.2,0.72,1.14,66.25,0.385,85,HOLD
2023-06-26,NVDA,NVIDIA Corp.,Technology,465.43,482.59,455.63,471.76,464.68,10983532,1.397,2100,65.4,0.08,1.08,66.18,0.166,74,HOLD
2023-06-26,PFE,Pfizer Inc.,Healthcare,34.0,34.34,33.95,34.18,33.67,3569855,0.501,170,14.1,5.4,0.97,50.62,0.796,80,HOLD
2023-06-26,TSLA,Tesla Inc.,Consumer Discretionary,251.86,252.66,240.72,245.24,241.57,17620621,-1.155,780,72.3,0.0,0.76,41.66,0.222,62,BUY
2023-06-26,XOM,Exxon Mobil Corp.,Energy,98.47,101.36,97.23,100.28,98.78,5351370,1.832,440,12.2,3.65,1.05,23.74,0.68,58,STRONG_BUY
2023-06-27,AAPL,Apple Inc.,Technology,190.92,192.1,189.14,191.88,189.0,9335019,0.127,2800,29.5,0.55,1.1,43.76,0.631,78,BUY
2023-06-27,AMZN,Amazon.com Inc.,Consumer Discretionary,181.13,187.29,179.9,185.47,182.69,9779419,1.95,1850,42.0,0.0,1.07,74.62,0.589,65,SELL
2023-06-27,BAC,Bank of America Corp.,Financials,36.09,37.24,35.99,37.23,36.68,3160470,3.594,270,10.4,2.9,1.14,27.74,0.196,69,BUY
2023-06-27,JNJ,Johnson & Johnson,Healthcare,199.76,202.01,197.62,198.91,195.92,3660672,-0.922,410,15.6,3.1,0.89,30.68,0.757,82,BUY
2023-06-27,JPM,JPMorgan Chase & Co.,Financials,187.98,189.24,187.73,188.56,185.74,4325481,0.727,540,11.8,2.45,0.85,45.43,0.712,71,HOLD
2023-06-27,MSFT,Microsoft Corp.,Technology,330.75,335.16,327.4,329.31,324.37,2789607,-0.304,2600,33.2,0.72,1.06,52.61,0.855,85,HOLD
2023-06-27,NVDA,NVIDIA Corp.,Technology,471.87,473.49,450.68,454.77,447.95,4563002,-3.601,2100,65.4,0.08,1.04,71.59,0.864,74,SELL
2023-06-27,PFE,Pfizer Inc.,Healthcare,34.15,34.24,33.07,33.41,32.9,4820276,-2.268,170,14.1,5.4,1.0,36.29,0.806,80,BUY
2023-06-27,TSLA,Tesla Inc.,Consumer Discretionary,249.36,249.81,216.58,223.17,219.83,15245068,-8.999,780,72.3,0.0,0.79,52.83,0.682,62,HOLD
2023-06-27,XOM,Exxon Mobil Corp.,Energy,100.69,104.41,99.56,103.14,101.59,2795623,2.85,440,12.2,3.65,1.12,54.54,0.403,58,HOLD
2023-06-28,AAPL,Apple Inc.,Technology,192.23,196.87,187.22,195.12,192.19,17309311,1.689,2800,29.5,0.55,0.94,67.51,0.525,78,HOLD
2023-06-28,AMZN,Amazon.com Inc.,Consumer Discretionary,186.2,188.7,185.64,186.57,183.77,10637980,0.594,1850,42.0,0.0,0.92,53.94,0.313,65,HOLD
2023-06-28,BAC,Bank of America Corp.,Financials,37.45,37.98,37.23,37.82,37.25,5946357,1.567,270,10.4,2.9,0.5,48.55,0.872,69,HOLD
2023-06-28,JNJ,Johnson & Johnson,Healthcare,199.0,202.74,198.27,201.99,198.96,5250463,1.549,410,15.6,3.1,0.78,37.58,0.666,82,BUY
2023-06-28,JPM,JPMorgan Chase & Co.,Financials,188.02,196.62,187.52,194.41,191.49,4698734,3.099,540,11.8,2.45,0.73,49.61,0.245,71,HOLD
2023-06-28,MSFT,Microsoft Corp.,Technology,329.21,335.44,328.33,332.45,327.47,4790448,0.955,2600,33.2,0.72,1.07,51.67,0.366,85,HOLD
2023-06-28,NVDA,NVIDIA Corp.,Technology,459.44,471.05,442.41,462.18,455.25,13003049,1.63,2100,65.4,0.08,1.12,23.74,0.401,74,BUY
2023-06-28,PFE,Pfizer Inc.,Healthcare,33.42,33.71,33.01,33.41,32.91,3041017,0.011,170,14.1,5.4,1.01,62.72,0.694,80,HOLD
2023-06-28,TSLA,Tesla Inc.,Consumer Discretionary,222.53,223.73,219.96,222.84,219.5,11285199,-0.148,780,72.3,0.0,0.4,73.13,0.544,62,SELL
2023-06-28,XOM,Exxon Mobil Corp.,Energy,102.24,106.56,101.05,104.46,102.89,5434841,1.282,440,12.2,3.65,0.97,43.33,0.371,58,BUY
2023-06-29,AAPL,Apple Inc.,Technology,194.43,198.06,194.14,196.17,193.22,11915255,0.538,2800,29.5,0.55,1.4,51.57,0.385,78,HOLD
2023-06-29,AMZN,Amazon.com Inc.,Consumer Discretionary,187.12,190.78,186.97,190.7,187.84,9782158,2.215,1850,42.0,0.0,0.96,37.99,0.319,65,BUY
2023-06-29,BAC,Bank of America Corp.,Financials,37.73,37.83,37.38,37.6,37.03,4554029,-0.585,270,10.4,2.9,0.64,81.38,0.575,69,SELL
2023-06-29,JNJ,Johnson & Johnson,Healthcare,201.53,203.01,197.26,197.51,194.55,3409747,-2.216,410,15.6,3.1,0.62,50.47,0.663,82,HOLD
2023-06-29,JPM,JPMorgan Chase & Co.,Financials,192.94,195.35,190.36,194.45,191.53,4600849,0.019,540,11.8,2.45,0.89,48.9,0.7,71,HOLD
2023-06-29,MSFT,Microsoft Corp.,Technology,332.76,338.56,331.59,334.27,329.26,6348448,0.546,2600,33.2,0.72,1.09,52.22,0.461,85,HOLD
2023-06-29,NVDA,NVIDIA Corp.,Technology,462.27,464.01,457.69,462.33,455.39,5068125,0.031,2100,65.4,0.08,1.2,58.7,0.476,74,HOLD
2023-06-29,PFE,Pfizer Inc.,Healthcare,33.43,33.69,32.81,32.84,32.35,5638107,-1.697,170,14.1,5.4,0.91,34.12,0.501,80,BUY
2023-06-29,TSLA,Tesla Inc.,Consumer Discretionary,225.14,225.2,213.91,215.41,212.18,4904297,-3.337,780,72.3,0.0,0.98,62.34,0.929,62,HOLD
2023-06-29,XOM,Exxon Mobil Corp.,Energy,105.09,108.08,103.93,107.03,105.42,1849485,2.458,440,12.2,3.65,0.78,42.6,0.268,58,BUY
2023-06-30,AAPL,Apple Inc.,Technology,197.28,199.24,194.85,196.96,194.0,12235555,0.402,2800,29.5,0.55,0.93,74.87,0.344,78,SELL
2023-06-30,AMZN,Amazon.com Inc.,Consumer Discretionary,190.62,193.35,187.22,191.62,188.74,8153045,0.48,1850,42.0,0.0,0.55,45.69,0.347,65,HOLD
2023-06-30,BAC,Bank of America Corp.,Financials,37.61,38.86,37.15,38.19,37.62,3278760,1.581,270,10.4,2.9,1.04,58.15,0.527,69,HOLD
2023-06-30,JNJ,Johnson & Johnson,Healthcare,196.94,197.52,195.2,196.07,193.13,3698840,-0.731,410,15.6,3.1,0.99,65.92,0.828,82,HOLD
2023-06-30,JPM,JPMorgan Chase & Co.,Financials,193.53,194.49,191.19,191.21,188.34,3806082,-1.663,540,11.8,2.45,1.01,47.73,0.474,71,HOLD
2023-06-30,MSFT,Microsoft Corp.,Technology,335.38,336.73,326.8,327.49,322.58,4411913,-2.028,2600,33.2,0.72,1.0,41.03,0.508,85,BUY
2023-06-30,NVDA,NVIDIA Corp.,Technology,463.07,474.71,461.73,467.27,460.26,2380272,1.069,2100,65.4,0.08,0.88,72.0,0.582,74,SELL
2023-06-30,PFE,Pfizer Inc.,Healthcare,32.86,32.92,31.38,31.61,31.14,1619121,-3.741,170,14.1,5.4,0.95,49.28,0.418,80,HOLD
2023-06-30,TSLA,Tesla Inc.,Consumer Discretionary,213.71,219.67,194.0,198.11,195.14,11828558,-8.031,780,72.3,0.0,0.76,39.65,0.469,62,BUY
2023-06-30,XOM,Exxon Mobil Corp.,Energy,107.18,107.8,106.33,107.61,105.99,3680294,0.541,440,12.2,3.65,0.97,68.05,0.592,58,HOLD
2023-07-03,AAPL,Apple Inc.,Technology,196.69,201.21,194.15,200.6,197.59,11975410,1.849,2800,29.5,0.55,0.96,28.41,0.614,78,STRONG_BUY
2023-07-03,AMZN,Amazon.com Inc.,Consumer Discretionary,190.81,192.37,185.68,187.65,184.84,5411602,-2.07,1850,42.0,0.0,0.76,44.86,0.832,65,BUY
2023-07-03,BAC,Bank of America Corp.,Financials,38.18,39.31,37.67,39.31,38.72,2641462,2.933,270,10.4,2.9,0.71,65.62,0.861,69,HOLD
2023-07-03,JNJ,Johnson & Johnson,Healthcare,195.73,195.94,193.17,194.94,192.01,4985552,-0.577,410,15.6,3.1,0.99,74.51,0.696,82,SELL
2023-07-03,JPM,JPMorgan Chase & Co.,Financials,190.21,190.4,185.9,186.2,183.4,4429014,-2.623,540,11.8,2.45,0.84,42.3,0.551,71,BUY
2023-07-03,MSFT,Microsoft Corp.,Technology,327.02,340.91,324.41,336.56,331.51,4571027,2.768,2600,33.2,0.72,1.13,32.39,0.631,85,BUY
2023-07-03,NVDA,NVIDIA Corp.,Technology,465.23,470.14,457.1,465.86,458.88,16665517,-0.301,2100,65.4,0.08,1.1,67.94,0.441,74,HOLD
2023-07-03,PFE,Pfizer Inc.,Healthcare,31.65,32.82,31.63,32.51,32.02,2907083,2.832,170,14.1,5.4,0.83,32.59,0.503,80,BUY
