Transaction_ID,Date,Region,Account_Type,Transaction_Type,Category,Amount,Payment_Method,Status,Currency,Month,Day_of_Week
TXN00712,2025-06-03,Northern,Personal,Expense,Food,768.53,Bank Transfer,Completed,GHS,2025-06,Tuesday
TXN00713,2025-06-04,Ashanti,Personal,Expense,Transport,410.15,Cash,Completed,GHS,2025-06,Wednesday
TXN00714,2025-06-05,Ashanti,Business,Expense,Transport,458.55,Debit Card,Completed,GHS,2025-06,Thursday
TXN00715,2025-06-05,Western,Personal,Expense,Entertainment,184.96,Bank Transfer,Completed,GHS,2025-06,Thursday
TXN00716,2025-06-06,Central,Personal,Income,Salary,8738.13,Bank Transfer,Completed,GHS,2025-06,Friday
TXN00717,2025-06-07,Western,Business,Income,Business,2877.52,Cash,Failed,GHS,2025-06,Saturday
TXN00718,2025-06-07,Western,Personal,Expense,Entertainment,199.05,Bank Transfer,Completed,GHS,2025-06,Saturday
TXN00719,2025-06-08,Greater Accra,Business,Expense,Food,143.47,Debit Card,Completed,GHS,2025-06,Sunday
TXN00720,2025-06-09,Greater Accra,Personal,Expense,Education,1071.12,Debit Card,Completed,GHS,2025-06,Monday
TXN00721,2025-06-10,Central,Business,Income,Salary,8113.7,Bank Transfer,Pending,GHS,2025-06,Tuesday
TXN00722,2025-06-10,Northern,Personal,Income,Salary,5742.78,Bank Transfer,Completed,GHS,2025-06,Tuesday
TXN00723,2025-06-11,Western,Personal,Expense,Healthcare,442.31,Cash,Completed,GHS,2025-06,Wednesday
TXN00724,2025-06-12,Northern,Business,Expense,Utilities,183.55,Bank Transfer,Completed,GHS,2025-06,Thursday
TXN00725,2025-06-13,Ashanti,Personal,Expense,Transport,191.72,Mobile Money,Failed,GHS,2025-06,Friday
TXN00726,2025-06-13,Ashanti,Personal,Income,Salary,5682.15,Debit Card,Failed,GHS,2025-06,Friday
TXN00727,2025-06-14,Central,Business,Expense,Utilities,590.57,Mobile Money,Completed,GHS,2025-06,Saturday
TXN00728,2025-06-15,Eastern,Personal,Expense,Transport,51.65,Bank Transfer,Completed,GHS,2025-06,Sunday
TXN00729,2025-06-15,Western,Personal,Expense,Utilities,652.41,Bank Transfer,Failed,GHS,2025-06,Sunday
TXN00730,2025-06-16,Northern,Business,Income,Salary,6546.03,Debit Card,Failed,GHS,2025-06,Monday
TXN00731,2025-06-17,Greater Accra,Personal,Income,Salary,7482.16,Debit Card,Pending,GHS,2025-06,Tuesday
TXN00732,2025-06-18,Greater Accra,Personal,Expense,Transport,206.17,Bank Transfer,Pending,GHS,2025-06,Wednesday
TXN00733,2025-06-18,Ashanti,Personal,Income,Salary,4779.5,Bank Transfer,Failed,GHS,2025-06,Wednesday
TXN00734,2025-06-19,Western,Personal,Expense,Utilities,543.45,Mobile Money,Completed,GHS,2025-06,Thursday
TXN00735,2025-06-20,Ashanti,Personal,Income,Salary,7779.25,Debit Card,Completed,GHS,2025-06,Friday
TXN00736,2025-06-21,Greater Accra,Business,Expense,Education,572.35,Mobile Money,Completed,GHS,2025-06,Saturday
TXN00737,2025-06-21,Western,Personal,Expense,Entertainment,261.54,Cash,Completed,GHS,2025-06,Saturday
TXN00738,2025-06-22,Greater Accra,Business,Income,Business,1411.89,Bank Transfer,Completed,GHS,2025-06,Sunday
TXN00739,2025-06-23,Northern,Personal,Income,Salary,4731.59,Cash,Pending,GHS,2025-06,Monday
TXN00740,2025-06-24,Greater Accra,Business,Expense,Education,1120.38,Bank Transfer,Completed,GHS,2025-06,Tuesday
TXN00741,2025-06-24,Northern,Business,Expense,Transport,107.21,Debit Card,Completed,GHS,2025-06,Tuesday
TXN00742,2025-06-25,Greater Accra,Business,Income,Salary,7684.87,Mobile Money,Failed,GHS,2025-06,Wednesday
TXN00743,2025-06-26,Eastern,Personal,Expense,Utilities,542.73,Mobile Money,Completed,GHS,2025-06,Thursday
TXN00744,2025-06-26,Western,Personal,Expense,Education,1876.11,Debit Card,Pending,GHS,2025-06,Thursday
TXN00745,2025-06-27,Central,Personal,Expense,Rent,2732.51,Mobile Money,Completed,GHS,2025-06,Friday
TXN00746,2025-06-28,Eastern,Business,Expense,Food,401.98,Debit Card,Pending,GHS,2025-06,Saturday
TXN00747,2025-06-29,Western,Personal,Income,Salary,5708.24,Mobile Money,Completed,GHS,2025-06,Sunday
TXN00748,2025-06-29,Greater Accra,Personal,Expense,Transport,485.72,Bank Transfer,Completed,GHS,2025-06,Sunday
TXN00749,2025-06-30,Greater Accra,Personal,Income,Salary,7699.34,Mobile Money,Failed,GHS,2025-06,Monday
TXN00750,2025-07-01,Ashanti,Personal,Expense,Healthcare,328.42,Mobile Money,Completed,GHS,2025-07,Tuesday
TXN00751,2025-07-02,Greater Accra,Personal,Expense,Entertainment,649.13,Bank Transfer,Completed,GHS,2025-07,Wednesday
TXN00752,2025-07-02,Northern,Personal,Expense,Healthcare,1230.86,Mobile Money,Completed,GHS,2025-07,Wednesday
TXN00753,2025-07-03,Greater Accra,Personal,Expense,Transport,332.11,Debit Card,Pending,GHS,2025-07,Thursday
TXN00754,2025-07-04,Ashanti,Personal,Expense,Utilities,580.56,Mobile Money,Failed,GHS,2025-07,Friday
TXN00755,2025-07-04,Ashanti,Personal,Expense,Entertainment,46.98,Bank Transfer,Failed,GHS,2025-07,Friday
TXN00756,2025-07-05,Northern,Personal,Income,Salary,4611.82,Bank Transfer,Failed,GHS,2025-07,Saturday
TXN00757,2025-07-06,Greater Accra,Personal,Expense,Utilities,247.33,Bank Transfer,Completed,GHS,2025-07,Sunday
TXN00758,2025-07-07,Central,Personal,Expense,Food,613.93,Bank Transfer,Completed,GHS,2025-07,Monday
TXN00759,2025-07-07,Central,Personal,Expense,Food,199.69,Bank Transfer,Completed,GHS,2025-07,Monday
TXN00760,2025-07-08,Western,Personal,Income,Salary,6261.05,Bank Transfer,Completed,GHS,2025-07,Tuesday
TXN00761,2025-07-09,Eastern,Personal,Expense,Food,615.61,Debit Card,Pending,GHS,2025-07,Wednesday
TXN00762,2025-07-10,Greater Accra,Business,Expense,Shopping,383.09,Mobile Money,Completed,GHS,2025-07,Thursday
TXN00763,2025-07-10,Greater Accra,Business,Expense,Transport,370.8,Mobile Money,Pending,GHS,2025-07,Thursday
TXN00764,2025-07-11,Eastern,Business,Expense,Healthcare,541.87,Debit Card,Completed,GHS,2025-07,Friday
TXN00765,2025-07-12,Ashanti,Personal,Expense,Utilities,504.25,Mobile Money,Pending,GHS,2025-07,Saturday
TXN00766,2025-07-13,Ashanti,Personal,Expense,Education,1136.82,Mobile Money,Completed,GHS,2025-07,Sunday
TXN00767,2025-07-13,Central,Personal,Expense,Food,776.44,Mobile Money,Pending,GHS,2025-07,Sunday
TXN00768,2025-07-14,Central,Personal,Expense,Shopping,968.84,Debit Card,Pending,GHS,2025-07,Monday
TXN00769,2025-07-15,Ashanti,Personal,Expense,Food,80.68,Mobile Money,Failed,GHS,2025-07,Tuesday
TXN00770,2025-07-15,Eastern,Business,Expense,Shopping,1013.66,Cash,Pending,GHS,2025-07,Tuesday
TXN00771,2025-07-16,Western,Personal,Expense,Shopping,782.01,Mobile Money,Failed,GHS,2025-07,Wednesday
TXN00772,2025-07-17,Western,Personal,Income,Salary,5303.14,Bank Transfer,Completed,GHS,2025-07,Thursday
TXN00773,2025-07-18,Western,Personal,Expense,Shopping,204.24,Bank Transfer,Completed,GHS,2025-07,Friday
TXN00774,2025-07-18,Western,Personal,Expense,Entertainment,388.68,Bank Transfer,Failed,GHS,2025-07,Friday
TXN00775,2025-07-19,Ashanti,Personal,Expense,Shopping,1282.59,Mobile Money,Completed,GHS,2025-07,Saturday
TXN00776,2025-07-20,Greater Accra,Business,Expense,Rent,1369.59,Bank Transfer,Completed,GHS,2025-07,Sunday
TXN00777,2025-07-21,Eastern,Personal,Expense,Rent,2041.72,Debit Card,Failed,GHS,2025-07,Monday
TXN00778,2025-07-21,Ashanti,Personal,Income,Business,5365.79,Debit Card,Failed,GHS,2025-07,Monday
TXN00779,2025-07-22,Greater Accra,Personal,Expense,Healthcare,923.58,Bank Transfer,Pending,GHS,2025-07,Tuesday
TXN00780,2025-07-23,Eastern,Personal,Expense,Food,659.73,Mobile Money,Completed,GHS,2025-07,Wednesday
TXN00781,2025-07-23,Eastern,Business,Expense,Rent,1563.41,Mobile Money,Completed,GHS,2025-07,Wednesday
TXN00782,2025-07-24,Northern,Personal,Expense,Shopping,1559.36,Cash,Completed,GHS,2025-07,Thursday
TXN00783,2025-07-25,Western,Personal,Expense,Healthcare,141.5,Cash,Failed,GHS,2025-07,Friday
TXN00784,2025-07-26,Ashanti,Personal,Expense,Utilities,385.23,Bank Transfer,Pending,GHS,2025-07,Saturday
TXN00785,2025-07-26,Eastern,Personal,Expense,Food,443.54,Cash,Completed,GHS,2025-07,Saturday
TXN00786,2025-07-27,Northern,Personal,Income,Salary,3790.09,Debit Card,Completed,GHS,2025-07,Sunday
TXN00787,2025-07-28,Ashanti,Personal,Expense,Transport,228.2,Cash,Failed,GHS,2025-07,Monday
TXN00788,2025-07-29,Central,Business,Expense,Transport,178.3,Bank Transfer,Pending,GHS,2025-07,Tuesday
TXN00789,2025-07-29,Greater Accra,Personal,Expense,Shopping,1038.12,Debit Card,Pending,GHS,2025-07,Tuesday
TXN00790,2025-07-30,Ashanti,Business,Expense,Entertainment,224.33,Bank Transfer,Completed,GHS,2025-07,Wednesday
TXN00791,2025-07-31,Ashanti,Business,Expense,Utilities,167.98,Mobile Money,Failed,GHS,2025-07,Thursday
TXN00792,2025-08-01,Ashanti,Personal,Expense,Food,451.02,Bank Transfer,Completed,GHS,2025-08,Friday
TXN00793,2025-08-01,Eastern,Personal,Expense,Rent,2693.47,Debit Card,Completed,GHS,2025-08,Friday
TXN00794,2025-08-02,Northern,Business,Expense,Transport,46.55,Mobile Money,Failed,GHS,2025-08,Saturday
TXN00795,2025-08-03,Greater Accra,Personal,Expense,Food,597.85,Bank Transfer,Completed,GHS,2025-08,Sunday
TXN00796,2025-08-03,Western,Personal,Expense,Entertainment,299.59,Bank Transfer,Failed,GHS,2025-08,Sunday
TXN00797,2025-08-04,Central,Personal,Expense,Food,580.97,Bank Transfer,Failed,GHS,2025-08,Monday
TXN00798,2025-08-05,Western,Personal,Income,Business,2254.58,Debit Card,Pending,GHS,2025-08,Tuesday
TXN00799,2025-08-06,Eastern,Personal,Expense,Shopping,606.33,Debit Card,Completed,GHS,2025-08,Wednesday
TXN00800,2025-08-06,Northern,Personal,Expense,Rent,2809.11,Bank Transfer,Completed,GHS,2025-08,Wednesday
TXN00801,2025-08-07,Ashanti,Personal,Expense,Education,1888.54,Cash,Pending,GHS,2025-08,Thursday
TXN00802,2025-08-08,Central,Business,Expense,Food,531.78,Bank Transfer,Completed,GHS,2025-08,Friday
TXN00803,2025-08-09,Northern,Personal,Expense,Transport,217.59,Bank Transfer,Pending,GHS,2025-08,Saturday
TXN00804,2025-08-09,Eastern,Personal,Income,Salary,5363.47,Mobile Money,Completed,GHS,2025-08,Saturday
TXN00805,2025-08-10,Greater Accra,Personal,Expense,Food,762.33,Debit Card,Pending,GHS,2025-08,Sunday
TXN00806,2025-08-11,Eastern,Personal,Income,Salary,4833.99,Bank Transfer,Failed,GHS,2025-08,Monday
TXN00807,2025-08-11,Greater Accra,Personal,Expense,Transport,341.96,Bank Transfer,Completed,GHS,2025-08,Monday
TXN00808,2025-08-12,Northern,Personal,Expense,Entertainment,41.16,Mobile Money,Completed,GHS,2025-08,Tuesday
TXN00809,2025-08-13,Greater Accra,Personal,Expense,Healthcare,421.8,Debit Card,Completed,GHS,2025-08,Wednesday
TXN00810,2025-08-14,Ashanti,Personal,Expense,Shopping,867.04,Debit Card,Completed,GHS,2025-08,Thursday
TXN00811,2025-08-14,Eastern,Business,Expense,Utilities,331.63,Debit Card,Completed,GHS,2025-08,Thursday
TXN00812,2025-08-15,Central,Personal,Expense,Utilities,141.25,Cash,Completed,GHS,2025-08,Friday
TXN00813,2025-08-16,Eastern,Personal,Expense,Rent,920.14,Mobile Money,Completed,GHS,2025-08,Saturday
TXN00814,2025-08-17,Ashanti,Personal,Expense,Shopping,583.58,Mobile Money,Pending,GHS,2025-08,Sunday
TXN00815,2025-08-17,Eastern,Personal,Expense,Utilities,236.49,Mobile Money,Completed,GHS,2025-08,Sunday
TXN00816,2025-08-18,Central,Personal,Income,Business,3911.38,Mobile Money,Completed,GHS,2025-08,Monday
TXN00817,2025-08-19,Greater Accra,Personal,Income,Business,1301.05,Bank Transfer,Failed,GHS,2025-08,Tuesday
TXN00818,2025-08-20,Ashanti,Personal,Income,Salary,3758.82,Mobile Money,Failed,GHS,2025-08,Wednesday
TXN00819,2025-08-20,Ashanti,Personal,Expense,Utilities,274.15,Debit Card,Completed,GHS,2025-08,Wednesday
TXN00820,2025-08-21,Eastern,Personal,Expense,Education,1974.71,Cash,Completed,GHS,2025-08,Thursday
TXN00821,2025-08-22,Northern,Personal,Expense,Utilities,667.22,Mobile Money,Completed,GHS,2025-08,Friday
TXN00822,2025-08-22,Northern,Business,Income,Salary,6689.06,Debit Card,Completed,GHS,2025-08,Friday
TXN00823,2025-08-23,Greater Accra,Personal,Income,Salary,6681.98,Debit Card,Failed,GHS,2025-08,Saturday
TXN00824,2025-08-24,Central,Business,Expense,Food,307.85,Mobile Money,Completed,GHS,2025-08,Sunday
TXN00825,2025-08-25,Central,Business,Expense,Transport,403.27,Cash,Completed,GHS,2025-08,Monday
TXN00826,2025-08-25,Ashanti,Personal,Expense,Rent,831.23,Debit Card,Completed,GHS,2025-08,Monday
TXN00827,2025-08-26,Greater Accra,Business,Expense,Shopping,1722.73,Bank Transfer,Pending,GHS,2025-08,Tuesday
TXN00828,2025-08-27,Central,Personal,Expense,Shopping,922.08,Mobile Money,Failed,GHS,2025-08,Wednesday
TXN00829,2025-08-28,Greater Accra,Business,Income,Business,4668.05,Debit Card,Completed,GHS,2025-08,Thursday
TXN00830,2025-08-28,Eastern,Personal,Income,Salary,4818.05,Debit Card,Completed,GHS,2025-08,Thursday
TXN00831,2025-08-29,Greater Accra,Business,Expense,Shopping,467.01,Bank Transfer,Completed,GHS,2025-08,Friday
TXN00832,2025-08-30,Ashanti,Business,Expense,Entertainment,372.43,Bank Transfer,Pending,GHS,2025-08,Saturday
TXN00833,2025-08-30,Eastern,Personal,Income,Salary,6630.64,Cash,Completed,GHS,2025-08,Saturday
TXN00834,2025-08-31,Greater Accra,Business,Income,Salary,6018.45,Bank Transfer,Completed,GHS,2025-08,Sunday
TXN00835,2025-09-01,Eastern,Business,Expense,Food,330.6,Bank Transfer,Pending,GHS,2025-09,Monday
TXN00836,2025-09-02,Eastern,Personal,Expense,Rent,2313.09,Bank Transfer,Completed,GHS,2025-09,Tuesday
TXN00837,2025-09-02,Central,Personal,Expense,Transport,260.78,Bank Transfer,Pending,GHS,2025-09,Tuesday
TXN00838,2025-09-03,Northern,Personal,Expense,Utilities,366.83,Debit Card,Completed,GHS,2025-09,Wednesday
TXN00839,2025-09-04,Ashanti,Personal,Expense,Healthcare,178.44,Mobile Money,Completed,GHS,2025-09,Thursday
TXN00840,2025-09-05,Northern,Business,Expense,Utilities,512.31,Mobile Money,Completed,GHS,2025-09,Friday
TXN00841,2025-09-05,Central,Personal,Expense,Entertainment,109.74,Bank Transfer,Failed,GHS,2025-09,Friday
TXN00842,2025-09-06,Greater Accra,Personal,Income,Salary,5093.5,Debit Card,Completed,GHS,2025-09,Saturday
TXN00843,2025-09-07,Northern,Business,Expense,Rent,1106.5,Cash,Completed,GHS,2025-09,Sunday
TXN00844,2025-09-08,Western,Personal,Expense,Transport,366.8,Mobile Money,Failed,GHS,2025-09,Monday
TXN00845,2025-09-08,Greater Accra,Personal,Expense,Shopping,679.43,Bank Transfer,Completed,GHS,2025-09,Monday
TXN00846,2025-09-09,Eastern,Personal,Income,Salary,5750.5,Cash,Completed,GHS,2025-09,Tuesday
TXN00847,2025-09-10,Central,Personal,Expense,Transport,239.77,Cash,Completed,GHS,2025-09,Wednesday
TXN00848,2025-09-10,Ashanti,Personal,Expense,Rent,1969.25,Debit Card,Failed,GHS,2025-09,Wednesday
TXN00849,2025-09-11,Northern,Business,Expense,Transport,273.59,Mobile Money,Completed,GHS,2025-09,Thursday
TXN00850,2025-09-12,Central,Personal,Expense,Utilities,116.25,Bank Transfer,Completed,GHS,2025-09,Friday
TXN00851,2025-09-13,Greater Accra,Personal,Expense,Entertainment,65.32,Bank Transfer,Failed,GHS,2025-09,Saturday
TXN00852,2025-09-13,Northern,Personal,Expense,Entertainment,101.16,Cash,Pending,GHS,2025-09,Saturday
TXN00853,2025-09-14,Central,Business,Expense,Entertainment,589.0,Bank Transfer,Completed,GHS,2025-09,Sunday
TXN00854,2025-09-15,Central,Business,Income,Salary,7014.3,Mobile Money,Completed,GHS,2025-09,Monday
TXN00855,2025-09-16,Greater Accra,Personal,Expense,Utilities,699.43,Mobile Money,Completed,GHS,2025-09,Tuesday
TXN00856,2025-09-16,Western,Business,Expense,Rent,1827.97,Mobile Money,Failed,GHS,2025-09,Tuesday
TXN00857,2025-09-17,Central,Personal,Expense,Entertainment,241.55,Bank Transfer,Completed,GHS,2025-09,Wednesday
TXN00858,2025-09-18,Eastern,Personal,Income,Salary,5626.83,Debit Card,Completed,GHS,2025-09,Thursday
TXN00859,2025-09-18,Northern,Personal,Expense,Healthcare,1401.9,Bank Transfer,Pending,GHS,2025-09,Thursday
TXN00860,2025-09-19,Western,Personal,Expense,Education,1245.5,Debit Card,Completed,GHS,2025-09,Friday
TXN00861,2025-09-20,Ashanti,Personal,Expense,Utilities,308.67,Debit Card,Completed,GHS,2025-09,Saturday
TXN00862,2025-09-21,Eastern,Business,Expense,Rent,1986.22,Cash,Pending,GHS,2025-09,Sunday
TXN00863,2025-09-21,Eastern,Personal,Expense,Transport,418.4,Debit Card,Completed,GHS,2025-09,Sunday
TXN00864,2025-09-22,Ashanti,Personal,Expense,Utilities,657.13,Mobile Money,Failed,GHS,2025-09,Monday
TXN00865,2025-09-23,Ashanti,Personal,Income,Business,3160.36,Debit Card,Failed,GHS,2025-09,Tuesday
TXN00866,2025-09-24,Central,Personal,Expense,Entertainment,209.66,Debit Card,Completed,GHS,2025-09,Wednesday
TXN00867,2025-09-24,Central,Personal,Income,Salary,7436.55,Mobile Money,Failed,GHS,2025-09,Wednesday
TXN00868,2025-09-25,Northern,Personal,Expense,Education,1051.98,Debit Card,Completed,GHS,2025-09,Thursday
TXN00869,2025-09-26,Northern,Personal,Expense,Utilities,503.0,Cash,Failed,GHS,2025-09,Friday
TXN00870,2025-09-27,Ashanti,Personal,Income,Salary,8140.51,Mobile Money,Completed,GHS,2025-09,Saturday
TXN00871,2025-09-27,Central,Personal,Expense,Education,1752.27,Bank Transfer,Completed,GHS,2025-09,Saturday
TXN00872,2025-09-28,Northern,Personal,Income,Salary,3769.53,Cash,Completed,GHS,2025-09,Sunday
TXN00873,2025-09-29,Ashanti,Personal,Expense,Healthcare,447.61,Bank Transfer,Pending,GHS,2025-09,Monday
TXN00874,2025-09-29,Ashanti,Personal,Expense,Education,1382.94,Bank Transfer,Completed,GHS,2025-09,Monday
TXN00875,2025-09-30,Ashanti,Personal,Expense,Shopping,1734.78,Bank Transfer,Failed,GHS,2025-09,Tuesday
TXN00876,2025-10-01,Ashanti,Personal,Expense,Healthcare,946.51,Debit Card,Completed,GHS,2025-10,Wednesday
TXN00877,2025-10-02,Eastern,Personal,Expense,Education,1716.62,Bank Transfer,Completed,GHS,2025-10,Thursday
TXN00878,2025-10-02,Western,Personal,Income,Business,2259.51,Bank Transfer,Pending,GHS,2025-10,Thursday
TXN00879,2025-10-03,Ashanti,Business,Expense,Utilities,108.79,Mobile Money,Completed,GHS,2025-10,Friday
TXN00880,2025-10-04,Greater Accra,Personal,Expense,Food,192.87,Debit Card,Completed,GHS,2025-10,Saturday
TXN00881,2025-10-05,Ashanti,Personal,Expense,Utilities,343.28,Cash,Completed,GHS,2025-10,Sunday
TXN00882,2025-10-05,Western,Personal,Expense,Rent,1355.11,Cash,Completed,GHS,2025-10,Sunday
TXN00883,2025-10-06,Eastern,Personal,Expense,Entertainment,637.68,Debit Card,Pending,GHS,2025-10,Monday
TXN00884,2025-10-07,Northern,Personal,Expense,Utilities,142.62,Bank Transfer,Completed,GHS,2025-10,Tuesday
TXN00885,2025-10-07,Western,Personal,Expense,Rent,1035.89,Mobile Money,Pending,GHS,2025-10,Tuesday
TXN00886,2025-10-08,Eastern,Business,Expense,Rent,990.92,Mobile Money,Completed,GHS,2025-10,Wednesday
TXN00887,2025-10-09,Eastern,Personal,Expense,Food,237.18,Bank Transfer,Completed,GHS,2025-10,Thursday
TXN00888,2025-10-10,Greater Accra,Personal,Expense,Shopping,1046.62,Bank Transfer,Completed,GHS,2025-10,Friday
TXN00889,2025-10-10,Western,Personal,Expense,Entertainment,686.57,Bank Transfer,Completed,GHS,2025-10,Friday
TXN00890,2025-10-11,Central,Business,Income,Salary,7793.85,Mobile Money,Failed,GHS,2025-10,Saturday
TXN00891,2025-10-12,Greater Accra,Personal,Expense,Utilities,286.22,Mobile Money,Completed,GHS,2025-10,Sunday
TXN00892,2025-10-13,Greater Accra,Personal,Expense,Shopping,1340.51,Cash,Completed,GHS,2025-10,Monday
TXN00893,2025-10-13,Northern,Personal,Income,Salary,5422.38,Bank Transfer,Failed,GHS,2025-10,Monday
TXN00894,2025-10-14,Western,Personal,Expense,Utilities,157.34,Mobile Money,Completed,GHS,2025-10,Tuesday
TXN00895,2025-10-15,Eastern,Business,Income,Salary,8502.6,Cash,Failed,GHS,2025-10,Wednesday
TXN00896,2025-10-16,Central,Personal,Expense,Entertainment,676.85,Debit Card,Failed,GHS,2025-10,Thursday
TXN00897,2025-10-16,Greater Accra,Personal,Income,Business,6786.12,Bank Transfer,Pending,GHS,2025-10,Thursday
TXN00898,2025-10-17,Greater Accra,Personal,Expense,Food,267.68,Cash,Pending,GHS,2025-10,Friday
TXN00899,2025-10-18,Greater Accra,Personal,Income,Salary,8923.97,Bank Transfer,Pending,GHS,2025-10,Saturday
TXN00900,2025-10-18,Ashanti,Personal,Expense,Healthcare,1396.71,Mobile Money,Completed,GHS,2025-10,Saturday
TXN00901,2025-10-19,Greater Accra,Business,Expense,Education,430.53,Mobile Money,Completed,GHS,2025-10,Sunday
TXN00902,2025-10-20,Central,Personal,Expense,Utilities,589.63,Mobile Money,Completed,GHS,2025-10,Monday
TXN00903,2025-10-21,Ashanti,Personal,Expense,Utilities,462.58,Bank Transfer,Pending,GHS,2025-10,Tuesday
TXN00904,2025-10-21,Ashanti,Personal,Expense,Shopping,463.83,Bank Transfer,Completed,GHS,2025-10,Tuesday
TXN00905,2025-10-22,Greater Accra,Personal,Income,Business,6109.49,Bank Transfer,Completed,GHS,2025-10,Wednesday
TXN00906,2025-10-23,Northern,Personal,Income,Salary,6726.31,Bank Transfer,Failed,GHS,2025-10,Thursday
TXN00907,2025-10-24,Western,Personal,Expense,Entertainment,326.6,Cash,Completed,GHS,2025-10,Friday
TXN00908,2025-10-24,Central,Business,Expense,Transport,236.88,Mobile Money,Failed,GHS,2025-10,Friday
TXN00909,2025-10-25,Ashanti,Personal,Expense,Rent,916.4,Mobile Money,Failed,GHS,2025-10,Saturday
TXN00910,2025-10-26,Northern,Personal,Expense,Utilities,391.53,Cash,Completed,GHS,2025-10,Sunday
TXN00911,2025-10-26,Eastern,Personal,Expense,Entertainment,422.78,Mobile Money,Failed,GHS,2025-10,Sunday
TXN00912,2025-10-27,Ashanti,Personal,Expense,Shopping,860.6,Mobile Money,Completed,GHS,2025-10,Monday
TXN00913,2025-10-28,Central,Personal,Expense,Transport,76.6,Bank Transfer,Completed,GHS,2025-10,Tuesday
TXN00914,2025-10-29,Ashanti,Personal,Expense,Utilities,611.88,Mobile Money,Completed,GHS,2025-10,Wednesday
TXN00915,2025-10-29,Greater Accra,Personal,Income,Business,4998.44,Mobile Money,Completed,GHS,2025-10,Wednesday
TXN00916,2025-10-30,Northern,Personal,Expense,Entertainment,194.45,Cash,Pending,GHS,2025-10,Thursday
TXN00917,2025-10-31,Ashanti,Personal,Expense,Shopping,187.6,Mobile Money,Completed,GHS,2025-10,Friday
TXN00918,2025-11-01,Central,Personal,Income,Business,5803.22,Bank Transfer,Pending,GHS,2025-11,Saturday
TXN00919,2025-11-01,Greater Accra,Business,Income,Business,3196.68,Bank Transfer,Completed,GHS,2025-11,Saturday
TXN00920,2025-11-02,Ashanti,Business,Income,Business,6148.83,Debit Card,Completed,GHS,2025-11,Sunday
TXN00921,2025-11-03,Ashanti,Personal,Income,Salary,6981.97,Debit Card,Completed,GHS,2025-11,Monday
TXN00922,2025-11-04,Eastern,Personal,Expense,Shopping,293.78,Cash,Completed,GHS,2025-11,Tuesday
TXN00923,2025-11-04,Eastern,Personal,Income,Business,5953.21,Mobile Money,Failed,GHS,2025-11,Tuesday
TXN00924,2025-11-05,Greater Accra,Personal,Income,Business,1299.16,Cash,Failed,GHS,2025-11,Wednesday
TXN00925,2025-11-06,Greater Accra,Personal,Expense,Rent,1905.79,Mobile Money,Completed,GHS,2025-11,Thursday
TXN00926,2025-11-06,Eastern,Personal,Expense,Healthcare,545.43,Mobile Money,Failed,GHS,2025-11,Thursday
TXN00927,2025-11-07,Ashanti,Personal,Expense,Entertainment,367.16,Bank Transfer,Completed,GHS,2025-11,Friday
TXN00928,2025-11-08,Greater Accra,Personal,Expense,Shopping,422.81,Mobile Money,Failed,GHS,2025-11,Saturday
TXN00929,2025-11-09,Northern,Business,Expense,Transport,44.73,Cash,Failed,GHS,2025-11,Sunday
TXN00930,2025-11-09,Ashanti,Personal,Expense,Education,351.69,Debit Card,Pending,GHS,2025-11,Sunday
TXN00931,2025-11-10,Northern,Business,Expense,Shopping,1548.27,Debit Card,Pending,GHS,2025-11,Monday
TXN00932,2025-11-11,Central,Business,Expense,Entertainment,97.78,Cash,Pending,GHS,2025-11,Tuesday
TXN00933,2025-11-12,Ashanti,Business,Expense,Transport,180.43,Bank Transfer,Pending,GHS,2025-11,Wednesday
TXN00934,2025-11-12,Ashanti,Personal,Income,Salary,5851.48,Debit Card,Completed,GHS,2025-11,Wednesday
TXN00935,2025-11-13,Western,Business,Expense,Food,421.67,Mobile Money,Pending,GHS,2025-11,Thursday
TXN00936,2025-11-14,Ashanti,Personal,Expense,Education,747.84,Debit Card,Completed,GHS,2025-11,Friday
TXN00937,2025-11-14,Western,Personal,Income,Business,5356.37,Debit Card,Failed,GHS,2025-11,Friday
TXN00938,2025-11-15,Central,Personal,Expense,Rent,2952.33,Debit Card,Failed,GHS,2025-11,Saturday
TXN00939,2025-11-16,Western,Personal,Expense,Transport,46.52,Mobile Money,Pending,GHS,2025-11,Sunday
TXN00940,2025-11-17,Greater Accra,Personal,Expense,Entertainment,250.27,Mobile Money,Completed,GHS,2025-11,Monday
TXN00941,2025-11-17,Central,Personal,Expense,Food,590.69,Mobile Money,Completed,GHS,2025-11,Monday
TXN00942,2025-11-18,Central,Business,Income,Business,6502.46,Bank Transfer,Completed,GHS,2025-11,Tuesday
TXN00943,2025-11-19,Greater Accra,Personal,Expense,Food,282.89,Bank Transfer,Completed,GHS,2025-11,Wednesday
TXN00944,2025-11-20,Greater Accra,Personal,Income,Business,6858.94,Bank Transfer,Completed,GHS,2025-11,Thursday
TXN00945,2025-11-20,Eastern,Personal,Expense,Rent,1797.86,Mobile Money,Failed,GHS,2025-11,Thursday
TXN00946,2025-11-21,Greater Accra,Business,Expense,Transport,423.47,Mobile Money,Completed,GHS,2025-11,Friday
TXN00947,2025-11-22,Central,Personal,Expense,Transport,206.71,Bank Transfer,Completed,GHS,2025-11,Saturday
